sales,age,coupon
41.331,36,1
52.938,32,1
17.818,41,0
47.152,37,0
62.606,42,0
46.643,35,1
42.068,35,0
40.848,37,0
51.578,42,1
42.658,23,1
48.463,27,0
56.774,41,1
30.355,44,0
47.265,34,0
35.971,42,1
46.165,46,1
38.033,36,0
46.473,33,1
61.067,33,0
46.496,34,1
33.802,39,1
39.926,34,0
31.4,45,1
36.896,33,0
33.86,31,0
64.356,38,1
40.015,36,1
48.021,37,1
49.318,25,0
35.415,34,1
35.879,26,0
25.662,36,1
32.107,39,0
50.254,41,1
49.674,39,0
38.602,37,0
35.025,39,0
43.541,35,0
45.325,35,1
43.175,40,1
51.11,40,0
32.504,33,0
39.536,26,1
40.002,24,0
65.757,27,1
52.743,30,0
44.24,37,1
36.593,31,0
30.471,35,0
47.503,37,1
31.15,28,0
38.855,31,0
13.723,31,1
48.259,31,0
42.308,33,1
46.341,39,1
40.421,32,1
58.118,38,1
40.973,37,0
49.401,36,1
46.64,40,1
48.693,46,1
46.746,42,0
33.117,27,0
53.852,38,0
19.957,29,1
44.287,25,1
39.3,29,1
44.587,24,1
41.592,29,0
41.861,42,1
24.645,33,1
43.37,48,1
40.697,37,0
31.136,40,1
40.167,34,1
42.343,34,0
49.89,31,0
41.021,36,0
41.161,28,1
38.199,31,1
59.43,30,0
31.547,36,1
55.525,43,1
41.311,46,1
44.775,26,1
43.565,37,0
42.638,32,0
35.345,30,1
53.515,36,1
32.49,33,0
34.868,35,1
48.147,39,1
27.889,30,0
49.429,34,0
27.388,26,0
38.587,33,0
33.495,40,0
39.785,26,0
32.26,37,1
39.728,28,1
68.087,36,1
37.404,33,1
37.487,34,1
72.077,27,0
48.956,30,1
31.766,34,1
16.743,35,0
37.656,34,0
54.143,32,1
43.781,42,0
41.464,34,0
47.531,31,0
37.767,31,1
49.552,35,0
45.179,40,0
48.481,33,0
49.35,39,1
34.705,36,1
40.213,32,0
35.731,31,0
24.655,36,1
60.826,34,0
48.981,30,1
42.144,31,1
36.701,38,0
36.67,38,0
45.251,33,1
35.531,39,0
37.336,33,1
52.121,34,1
39.697,41,0
27.339,32,1
38.701,25,0
36.848,29,1
48.368,36,0
45.965,34,0
34.973,49,1
56.362,28,1
46.933,34,0
28.213,35,0
43.018,28,0
38.7,40,0
54.547,39,1
39.076,43,1
26.396,38,0
51.336,17,1
29.705,30,0
42.613,37,1
36.144,31,0
42.209,36,0
15.72,35,0
23.449,32,0
47.454,35,0
46.541,38,1
45.523,41,1
25.187,31,0
47.506,32,0
22.822,31,1
35.66,39,0
44.373,43,0
44.761,40,0
44.049,42,1
43.13,36,0
51.133,31,0
29.419,38,0
36.351,44,1
53.798,38,1
46.756,40,1
31.769,27,1
45.222,38,1
28.033,34,1
50.581,38,0
50.807,41,1
36.112,32,1
47.093,43,0
58.455,30,1
40.559,35,0
47.84,37,1
51.727,40,1
50.308,33,0
56.923,30,0
54.668,42,0
61.764,37,1
46.622,25,0
48.761,37,1
35.284,26,0
51.577,39,1
26.015,42,1
52.24,34,1
23.829,30,1
37.159,41,1
40.284,32,0
32.786,31,1
23.728,29,1
47.778,28,0
54.624,36,0
29.545,33,1
52.732,39,1
67.553,35,1
57.121,34,1
29.31,26,0
51.729,31,1
57.632,36,1
45.24,33,0
41.025,41,0
19.724,26,0
33.904,34,1
43.777,36,1
24.929,31,1
51.971,36,1
49.688,43,0
42.367,30,1
45.713,33,1
46.552,28,1
32.842,39,1
50.587,29,1
57.415,31,1
34.306,42,0
50.533,39,0
39.872,31,1
40.088,40,0
39.244,32,1
35.867,36,0
44.927,44,1
33.188,46,1
35.763,33,0
42.244,35,0
60.814,40,1
40.058,38,1
33.788,34,1
36.982,34,1
25.287,31,1
31.513,24,0
33.968,34,0
46.054,29,1
50.178,34,1
41.707,47,0
59.689,35,1
17.449,43,1
23.189,29,0
46.184,41,0
48.719,27,0
49.332,34,0
57.087,36,0
50.833,38,0
34.603,34,1
23.479,30,0
41.937,29,1
44.67,31,0
38.919,30,0
22.561,32,1
41.874,30,0
59.412,41,1
19.625,36,0
33.96,36,0
55.12,31,1
23.761,36,0
50.05,37,1
35.077,30,0
44.928,29,1
57.54,25,0
52.516,39,1
41.053,30,1
47.999,35,1
40.036,35,1
41.088,35,0
43.84,32,1
38.32,34,1
42.684,33,1
53.63,42,0
48.674,29,1
38.665,34,1
29.763,40,0
37.346,37,0
30.495,30,0
34.154,39,0
53.387,21,0
44.013,33,1
23.477,43,0
25.823,37,1
50.79,39,0
46.063,35,1
48.644,33,1
60.95,38,1
41.672,47,1
38.915,34,0
36.539,42,1
27.932,32,0
33.365,33,1
48.795,38,1
49.834,30,0
39.675,40,1
25.112,27,0
47.763,23,1
22.841,34,1
37.395,37,1
31.073,41,1
34.284,36,0
42.461,40,1
61.029,36,1
51.193,38,0
36.019,30,0
43.783,35,1
26.167,32,0
39.377,34,0
45.785,46,0
32.561,28,0
40.235,35,1
50.441,33,1
28.166,37,0
57.434,44,1
61.261,40,0
36.742,32,1
44.487,28,1
44.517,39,1
38.567,30,0
29.619,31,0
39.81,37,1
48.371,27,1
51.292,43,0
34.605,36,1
44.777,34,1
50.129,39,1
56.233,39,0
46.532,34,0
22.813,41,0
37.621,37,1
38.102,41,1
39.583,36,1
36.958,34,0
54.214,44,0
43.568,31,1
63.876,38,1
48.488,45,0
38.812,33,0
50.551,38,0
38.285,37,1
38.037,33,1
40.362,35,0
31.195,38,1
42.4,47,1
35.052,39,1
33.385,34,0
35.922,25,1
25.877,36,0
38.83,36,1
42.795,31,1
60.468,40,1
56.167,37,0
41.894,38,1
41.243,33,1
55.063,32,1
43.834,33,0
30.704,29,1
37.173,32,0
39.44,39,0
26.953,24,1
36.867,26,0
59.831,35,1
50.346,37,0
52.646,30,0
43.363,38,0
45.428,41,1
53.64,38,0
36.302,27,0
43.945,31,0
34.853,31,1
21.904,33,0
35.377,32,0
44.582,31,1
54.234,45,0
44.602,33,1
28.364,34,0
49.931,36,0
39.606,26,0
33.663,29,0
35.757,37,0
31.89,37,1
45.063,29,1
51.642,41,1
44.761,35,0
50.937,36,1
43.107,36,0
43.796,32,1
35.916,26,0
57.999,34,0
28.556,27,0
46.372,34,0
56.514,36,1
50.13,36,0
52.116,28,1
43.665,37,1
34.523,29,0
41.612,36,0
56.08,38,1
52.778,43,1
35.884,25,1
21.412,39,0
42.902,34,0
60.688,35,0
50.697,32,1
61.784,36,1
49.232,34,0
27.104,32,1
38.529,32,1
47.471,38,1
35.929,37,1
45.815,41,1
29.438,37,0
45.783,34,0
55.148,29,1
32.991,37,1
46.87,33,1
47.831,36,0
44.227,39,1
40.902,33,1
35.536,33,1
39.846,34,0
36.837,36,1
47.909,45,0
27.125,31,1
24.947,42,0
62.647,34,0
37.279,39,0
42.65,35,1
40.516,32,1
31.644,34,0
59.917,40,0
54.863,41,1
38.561,40,0
47.373,32,0
47.914,29,0
32.894,37,0
59.811,38,1
42.682,22,0
54.157,35,1
44.796,45,0
47.444,34,0
27.982,32,1
54.452,30,0
17.991,26,0
25.215,33,0
45.047,37,1
33.5,30,1
42.854,36,0
51.611,39,0
51.403,32,1
48.671,37,1
49.772,38,0
50.02,35,0
52.687,45,0
48.053,29,0
51.486,36,0
49.205,30,1
47.533,31,0
45.991,37,1
45.154,40,1
44.722,36,1
43.476,42,1
66.086,30,1
70.114,37,1
36.156,32,1
48.496,31,0
33.254,22,0
41.481,39,0
51.38,44,0
49.555,37,0
56.568,42,0
25.822,35,1
21.908,29,0
52.879,31,0
40.835,31,1
51.772,41,1
59.385,33,1
39.561,35,1
36.892,28,1
42.094,34,1
36.135,27,0
58.903,31,1
32.834,39,0
34.456,44,1
46.582,37,1
41.389,35,0
38.488,40,1
43.828,39,1
54.075,23,0
37.846,26,0
57.74,31,0
37.378,31,1
56.61,27,1
43.602,32,1
55.092,30,0
50.826,41,1
57.91,32,0
37.972,29,0
48.785,33,1
49.893,32,0
47.352,36,0
27.794,34,1
34.32,28,1
54.152,38,0
26.859,33,0
5.1304,32,0
32.014,31,0
53.471,39,0
32.417,34,1
49.718,27,0
44.886,46,0
46.888,33,1
43.835,36,0
25.054,37,1
30.937,28,0
34.467,41,0
46.358,36,1
46.204,36,0
50.682,42,1
29.836,36,1
51.246,26,0
47.48,35,1
54.894,41,0
45.269,41,0
36.576,36,1
61.453,27,1
73.904,40,1
29.133,35,1
46.274,36,0
42.525,41,1
46.558,37,1
40.797,16,0
26.665,27,0
46.999,31,1
38.876,29,0
38.52,36,0
25.865,36,0
43.631,32,0
41.802,41,0
35.855,31,0
47.431,33,1
54.379,32,1
38.743,31,1
40.26,35,0
30.358,28,1
46.925,33,0
49.4,39,1
44.237,39,0
47.426,25,0
44.064,37,1
52.852,33,1
51.57,37,0
58.282,36,0
40.38,33,0
32.642,35,0
27.562,38,0
38.659,39,0
47.278,31,1
42.802,28,0
26.891,33,0
57.014,40,0
23.091,37,1
45.609,37,0
65.517,33,0
43.039,31,1
58.482,45,1
43.291,34,0
35.205,35,0
37.645,34,0
37.467,35,0
53.568,33,0
24.528,30,0
34.472,37,1
53.131,42,1
49.617,36,1
49.304,31,1
32.217,35,1
43.545,40,0
27.705,44,0
36.257,28,0
56.311,36,1
42.926,33,0
33.464,38,0
41.035,36,0
39.911,32,1
33.559,26,1
53.113,29,0
45.841,32,1
25.168,34,0
58.216,41,0
36.528,32,1
42.356,37,1
41.427,40,0
27.657,36,0
51.404,35,0
59.866,32,0
35.921,39,0
55.947,43,0
49.33,37,1
38.467,37,1
50.239,36,1
29.079,40,1
37.287,33,0
37.932,32,0
29.063,38,0
41.85,33,0
39.976,39,0
30.503,28,1
39.297,42,1
31.904,31,1
50.326,36,1
52.088,33,0
50.202,39,0
51.737,28,0
52.131,30,0
33.297,43,0
31.349,30,1
36.009,32,0
70.161,35,0
54.885,31,1
49.053,36,1
61.802,41,1
44.338,35,1
42.042,44,1
39.086,28,1
45.575,34,0
47.854,31,0
38.933,37,0
40.434,29,1
43.996,26,1
38.895,33,1
27.658,26,0
37.209,31,1
50.684,32,0
76.668,27,1
33.956,38,1
59.067,37,0
47.487,32,0
44.907,28,0
33.259,34,1
47.673,34,1
26.304,24,1
58.667,42,1
54.696,37,1
49.157,26,1
45.372,45,1
50.76,34,1
47.487,28,1
48.651,30,1
20.043,36,0
46.155,28,1
59.436,33,0
38.382,34,0
30.374,33,0
49.338,36,0
35.177,31,1
48.713,34,0
31.25,36,1
38.992,24,1
40.766,25,1
31.15,30,1
45.655,35,0
43.611,36,0
59.35,31,1
35.649,42,0
24.278,41,0
44.503,34,1
47.055,52,0
48.117,33,0
49.874,40,1
51.586,35,0
47.049,26,1
48.056,44,1
46.539,30,0
58.821,35,0
38.146,45,1
32.988,38,0
39.393,37,1
55.502,34,0
54.818,36,1
36.375,44,1
37.132,33,1
68.859,34,1
68.496,33,0
32.413,33,1
63.141,34,0
50.755,38,1
45.855,35,0
33.064,31,1
49.47,43,1
31.822,31,0
50.795,33,0
48.998,35,0
40.983,27,0
55.465,30,0
32.409,29,0
25.774,22,0
41.015,46,0
31.716,31,1
43.756,39,1
45.123,35,1
44.562,30,0
50.491,35,0
36.623,37,0
32.806,29,1
46.012,41,0
52.043,41,0
36.402,35,0
39.843,38,0
59.303,29,0
30.639,38,1
48.233,34,1
36.397,43,0
34.447,30,0
51.325,45,1
44.846,35,1
51.649,37,1
41.742,42,0
35.663,41,1
36.972,31,1
36.66,30,0
44.599,30,0
34.737,40,0
45.247,34,1
54.892,33,0
30.107,35,1
38.097,40,0
37.151,34,1
31.72,37,1
32.384,23,0
34.51,32,0
60.231,30,1
39.859,32,1
44.698,31,1
42.94,33,1
47.871,33,1
58.64,38,1
31.587,42,0
43.482,27,0
49.229,44,0
37.24,41,0
48.591,35,1
49.027,43,1
57.379,36,0
36.417,30,0
40.601,41,1
66.593,46,0
38.07,31,1
61.023,30,0
55.814,41,1
49.271,35,1
29.767,28,0
52.421,41,0
57.798,34,1
39.783,31,0
34.636,32,1
46.049,33,1
45.911,40,0
63.521,29,1
26.29,37,0
38.884,40,0
50.383,31,0
49.834,37,1
41.62,27,0
60.449,38,1
33.898,29,0
47.433,39,0
40.854,37,0
48.216,33,0
31.346,28,1
50.515,42,1
51.193,36,1
44.53,43,0
46.968,35,1
35.03,26,0
53.223,43,1
50.237,34,1
12.738,40,1
41.045,31,1
48.061,38,1
39.405,39,1
32.282,40,0
42.241,37,1
62.38,35,1
53.158,36,1
48.646,37,1
53.653,31,0
46.278,38,0
35.626,30,0
28.332,25,1
52.195,36,0
36.267,36,0
37.48,36,0
51.905,44,1
38.184,41,0
55.814,44,0
59.168,36,1
43.907,40,1
23.347,32,0
53.215,34,0
40.007,26,0
49.334,35,1
27.8,40,0
45.975,30,1
34.29,34,0
61.525,31,1
51.886,31,1
33.807,40,1
31.094,35,1
53.637,39,1
43.632,37,1
46.634,40,0
46.752,24,0
33.26,30,0
52.264,34,1
33.989,37,1
45.233,41,0
29.363,32,0
52.141,32,0
53.117,34,1
54.211,38,0
61.249,36,1
47.833,41,1
26.517,31,0
45.425,37,0
62.247,37,0
63.822,27,1
48.478,36,1
54.928,44,0
43.213,29,1
32.62,32,1
50.032,30,1
46.751,41,1
35.118,32,1
42.992,39,1
47.218,27,1
33.346,26,0
68.782,40,0
35.721,38,0
39.594,36,1
61.659,40,1
36.134,35,0
23.185,36,0
55.997,31,1
50.314,35,1
54.763,29,0
37.499,31,1
43.268,33,0
32.205,36,1
55.344,43,1
48.022,37,0
35.408,37,0
30.209,38,0
55.114,41,1
32.226,38,0
43.2,35,1
36.759,33,0
40.897,38,1
18.638,27,0
36.606,35,1
49.798,40,0
50.495,34,0
44.406,38,0
56.639,36,0
37.09,38,1
45.64,33,0
49.355,43,1
38.216,37,0
22.26,36,0
36.028,29,0
40.409,34,1
45.211,28,1
45.118,34,1
56.09,29,1
62.689,35,1
19.193,36,1
31.233,33,0
38.394,43,0
40.407,42,1
40.063,42,1
51.656,38,1
68.257,39,1
47.227,32,1
40.752,36,0
34.261,29,1
54.424,36,0
36.813,41,0
36.297,29,1
39.387,34,1
44.215,28,1
33.495,38,0
21.483,41,0
51.939,41,0
17.193,30,0
36.713,31,0
42.535,34,0
25.17,33,1
50.064,32,0
38.666,22,0
28.754,38,1
58.847,34,1
39.412,38,1
43.763,36,1
41.964,20,1
61.723,33,0
48.246,39,1
46.477,40,0
22.472,33,0
43.04,38,0
43.203,36,0
54.783,40,1
27.653,45,0
40.56,30,0
47.805,45,0
32.219,36,1
33.907,31,0
38.194,31,0
51.778,36,1
22.243,36,1
60.427,37,0
24.292,39,1
42.602,37,1
33.283,30,0
35.53,32,0
47.772,31,1
49.267,32,0
35.941,37,1
39.282,37,0
58.86,34,0
17.109,30,0
55.239,33,0
24.477,38,1
50.456,34,0
47.045,42,1
26.845,31,1
47.921,36,0
22.737,41,1
29.399,31,0
58.186,35,1
22.987,29,1
50.689,30,1
33.917,28,1
32.298,30,0
53.772,37,1
33.467,34,0
40.667,38,0
43.925,40,0
41.992,37,0
47.376,39,0
42.176,39,0
36.529,47,0
55.963,39,0
31.442,28,1
37.458,36,1
35.553,38,1
65.167,40,0
44.724,39,1
33.757,33,1
49.926,35,1
42.121,37,0
44.039,36,1
45.596,45,1
43.754,27,0
39.325,39,0
46.94,41,1
44.459,32,1
45.547,37,1
42.228,35,0
47.488,30,0
52.442,36,0
52.993,43,0
40.031,33,1
47.204,38,0
33.574,29,1
40.766,30,0
45.882,29,1
24.538,28,0
46.084,30,0
26.487,31,1
28.807,33,1
25.979,27,0
46.474,32,1
48.206,31,1
44.609,31,0
33.899,33,1
40.41,41,0
48.422,35,1
54.099,37,0
48.718,43,0
41.295,38,0
35.189,36,0
23.816,40,0
49.069,46,0
26.276,32,1
41.843,39,1
44.938,31,0
56.905,29,0
38.271,32,0
38.134,35,1
45.906,25,0
35.975,27,0
47.889,35,0
36.89,38,0
57.436,39,0
48.618,37,1
41.879,34,0
59.683,38,1
50.408,47,1
52.556,45,0
51.796,35,1
40.873,42,0
45.541,32,0
36.21,37,0
32.146,36,0
52.075,39,0
24.091,29,1
50.744,38,1
48.839,36,1
45.79,37,0
39.844,30,1
49.938,33,1
38.972,27,0
47.003,31,1
39.667,30,0
39.691,33,0
40.026,36,1
42.532,39,1
44.299,30,0
47.446,36,1
51.466,40,1
57.534,40,1
35.689,27,0
46.381,39,1
45.022,34,0
28.628,42,0
43.966,40,0
42.662,33,1
33.259,36,0
62.549,38,1
15.603,23,0
41.107,32,1
56.402,33,0
23.085,29,0
35.9,24,1
41.304,39,0
38.278,32,0
53.698,41,0
33.373,30,1
44.531,40,0
45.945,39,1
45.676,38,1
68.416,30,0
38.149,34,1
58.149,33,1
39.118,30,0
51.447,33,1
61.683,27,0
40.577,34,1
46.595,34,0
28.725,31,1
61.548,38,0
60.991,30,0
25.606,34,1
47.633,38,0
55.949,36,1
54.066,23,1
49.18,31,1
41.579,33,1
46.447,32,1
32.561,28,1
46.326,35,1
50.277,34,1
42.101,41,1
41.942,36,0
43.213,39,1
38.898,34,1
47.186,26,1
26.831,28,1
27.838,31,1
24.201,33,1
43.168,38,0
31.202,31,1
36.427,32,0
55.07,36,0
30.151,32,0
34.212,29,0
30.187,32,0
33.492,32,0
46.628,38,1
61.76,36,0
43.384,38,0
31.858,33,1
41.241,46,0
45.162,36,1
41.745,30,0
28.09,28,0
35.25,35,1
42.624,33,1
45.622,28,1
36.468,33,1
54.849,27,1
33.172,38,1
49.627,45,0
36.115,39,1
69.187,33,1
46.203,42,0
51.275,36,1
39.028,24,1
36.656,34,1
36.239,35,0
52.472,38,1
37.29,34,1
40.169,41,0
55.977,28,0
52.65,47,0
41.05,42,0
28.967,34,0
34.533,36,0
47.984,31,1
37.357,30,1
57.666,35,1
36.568,40,1
50.877,40,1
50.357,46,1
50.41,33,1
47.356,34,0
62.157,21,1
18.913,33,0
29.997,36,0
38.289,35,1
39.829,32,1
49.498,29,0
54.352,33,1
41.379,46,0
27.987,30,1
49.509,35,0
57.408,29,1
43.677,41,1
42.251,39,0
46.495,36,1
58.918,35,0
43.7,42,0
52.412,38,1
27.398,35,0
48.856,36,0
45.298,43,0
39.127,37,1
43.291,36,0
44.981,38,0
42.953,35,1
33.017,30,0
44.184,37,1
42.745,27,0
59.079,32,1
36.19,40,1
38.788,32,0
50.436,36,0
43.705,34,1
33.987,36,1
59.584,37,1
58.658,32,1
22.343,24,0
43.023,40,1
24.245,32,1
63.694,36,1
32.68,40,0
42.837,30,0
45.821,41,1
53.303,39,0
35.328,36,1
51.862,33,1
46.075,41,0
35.573,37,0
22.858,38,1
26.736,48,0
41.738,38,0
56.187,41,0
58.647,35,0
45.077,44,0
54.817,35,1
37.234,30,0
35.307,35,1
46.321,26,0
48.651,41,1
34.842,29,0
40.221,36,0
35.07,40,0
66.314,37,0
31.298,37,0
39.939,31,0
43.605,35,0
44.922,40,0
39.19,31,0
32.858,29,1
55.588,32,1
31.904,39,0
25.429,34,0
26.691,36,1
55.167,26,1
39.041,31,1
45.504,32,1
25.49,29,0
30.299,41,0
67.422,40,1
38.877,27,1
29.589,36,0
47.968,30,0
58.033,34,1
27.583,35,1
59.981,44,1
42.761,37,0
43.784,32,0
42.217,39,0
41.418,39,0
54.803,36,0
39.159,46,0
53.986,34,0
42.334,33,0
37.278,38,0
49.062,28,1
39.441,33,0
34.659,32,0
34.85,42,1
53.243,39,0
51.319,38,1
54.806,40,0
54.834,39,0
48.362,35,1
34.84,28,0
16.57,27,0
27.5,35,1
56.894,43,0
35.066,39,0
62.368,40,1
21.933,44,0
58.174,33,1
33.276,32,1
47.112,41,0
37.013,31,1
37.33,46,1
56.121,39,0
39.457,32,1
34.022,33,0
44.598,38,1
46.121,39,1
23.052,41,0
28.479,37,1
55.853,30,1
44.005,35,0
53.02,27,0
35.389,38,0
55.669,38,1
46.868,36,1
51.837,30,1
56.562,41,0
45.588,40,1
52.227,31,0
45.7,28,0
49.771,40,1
44.541,38,0
40.188,35,0
32.601,36,0
48.227,38,0
53.364,33,1
43.223,43,1
15.1,37,1
34.229,31,1
25.71,33,1
42.287,43,0
60.971,32,1
30.753,30,1
53.63,41,1
48.981,37,1
49.4,46,0
33.63,34,0
42.452,38,1
47.839,35,1
39.922,37,0
40.93,27,1
38.004,36,1
58.006,39,1
48.861,35,1
37.118,33,0
41.688,35,0
63.568,25,1
33.702,41,1
44.452,37,0
31.792,38,0
29.149,38,0
45.012,36,1
51.773,42,1
41.146,29,0
44.532,35,1
42.687,40,1
43.176,35,1
49.42,38,1
47.308,27,0
24.838,37,1
44.843,40,0
34.123,24,1
46.611,34,0
54.462,29,0
42.45,30,1
40.001,38,0
50.53,40,1
25.331,34,0
46.341,32,1
52.037,44,0
36.38,35,1
37.499,37,0
37.025,33,1
45.059,38,0
54.527,29,0
45.087,35,0
39.488,31,1
34.154,34,0
33.33,38,0
43.953,45,0
41.674,33,1
57.412,38,0
43.18,33,1
42.692,35,0
39.994,49,1
45.995,36,0
45.014,32,1
27.572,40,0
36.542,40,0
52.637,27,1
22.004,32,0
34.91,33,0
36.686,34,1
52.105,36,1
29.816,32,1
48.405,37,0
31.929,37,0
38.238,31,1
16.834,37,1
52.204,29,0
35.06,39,1
30.096,34,1
45.049,39,1
29.317,30,1
33.125,39,0
45.285,34,1
40.022,35,0
21.739,34,0
57.793,38,1
47.155,44,1
29.614,39,0
17.623,35,0
35.919,31,0
53.141,35,1
35.222,30,0
49.832,35,1
62.115,40,1
46.475,35,1
47.506,41,1
45.386,33,0
54.65,37,1
51.3,37,0
54.115,28,1
40.034,32,0
34.06,40,1
48.537,29,0
20.806,34,0
34.821,30,1
49.721,30,1
40.811,30,0
65.721,39,1
40.571,35,0
58.429,37,0
39.581,32,1
39.33,34,1
54.095,39,0
35.043,29,0
23.027,31,0
70.768,40,0
60.776,43,0
52.133,31,1
48.669,37,1
28.081,29,1
43.449,38,1
48.567,36,1
29.913,30,0
52.849,38,1
25.795,41,0
45.089,34,1
44.601,31,1
62.547,29,1
47.964,29,1
44.863,37,0
32.489,37,1
43.283,31,0
39.947,39,0
38.854,30,0
36.672,42,1
50.307,24,1
56.693,34,1
47.781,39,0
68.117,35,0
35.581,35,0
46.575,32,0
38.033,45,1
32.373,33,0
33.473,38,0
27.421,41,0
36.624,33,0
35.035,42,1
39.033,37,1
40.181,28,0
42.762,33,0
37.565,34,0
33.188,38,1
50.117,39,1
57.382,38,1
28.212,28,0
49.415,27,0
41.174,42,0
52.206,39,0
56.382,37,0
52.079,43,1
36.216,44,0
32.651,31,0
38.748,35,0
52.096,37,0
30.791,36,0
39.42,36,1
53.209,36,1
44.576,40,1
36.486,21,1
57.644,35,1
43.871,34,0
36.666,33,0
73.072,36,0
50.854,38,1
59.756,34,1
37.702,35,0
41.921,27,1
37.236,29,1
48.627,33,1
36.824,34,1
33.084,30,0
32.383,29,0
41.184,38,1
23.254,36,0
41.38,42,0
50.555,38,0
47.504,29,1
41.658,24,0
37.503,36,0
49.416,34,1
43.196,38,0
50.663,40,1
47.667,34,0
42.373,36,1
53.048,31,0
38.479,41,0
47.721,35,0
40.421,32,1
51.892,33,0
30.866,44,1
40.11,38,0
55.698,37,1
39.83,37,0
35.929,37,1
33.08,37,1
36.106,35,1
52.291,44,0
54.256,34,1
48.28,31,1
52.226,33,0
49.184,41,0
40.314,39,1
56.451,41,1
36.591,34,1
42.742,36,0
39.292,26,1
45.526,40,1
52.552,34,0
43.136,35,1
30.491,40,1
41.806,34,1
61.602,37,1
66.547,31,1
24.113,32,0
52.678,38,1
48.762,34,1
56.86,27,0
46.885,32,0
32.575,50,0
48.943,37,1
28.064,36,1
41.74,33,0
38.329,26,0
64.311,36,0
41.615,20,0
49.389,30,0
45.582,28,0
40.847,34,1
36.183,40,0
41.06,38,0
47.436,33,1
51.02,27,0
35.156,32,1
32.834,29,0
33.183,37,1
40.457,32,1
53.364,42,0
42.558,34,0
33.628,27,1
50.711,35,0
31.002,39,0
39.74,33,0
40.722,38,1
43.065,37,1
32.183,37,0
31.443,33,1
42.044,34,0
55.964,34,0
31.202,34,1
65.405,28,0
48.362,35,1
30.885,29,1
25.685,36,1
45.781,29,1
16.086,42,1
41.585,39,0
42.72,32,1
50.089,45,0
46.915,41,1
37.934,39,1
36.479,25,1
30.025,29,1
54.337,31,0
34.746,33,1
49.454,28,1
48.555,38,0
60.826,32,1
46.9,34,1
35.663,32,0
32.287,35,1
53.12,42,1
54.936,26,0
22.183,30,0
47.478,33,0
53.746,38,0
32.708,30,0
40.073,32,0
46.984,39,1
28.799,29,1
39.637,40,0
43.136,37,0
43.26,38,1
43.021,35,1
44.553,30,0
38.097,27,0
55.024,36,1
33.557,39,1
55.9,39,1
45.133,35,0
42.403,43,0
50.434,36,1
41.089,33,1
59.066,36,0
34.991,32,1
35.231,38,1
51.307,43,0
40.3,40,1
59.631,36,1
46.471,28,0
36.158,32,0
36.215,37,1
22.731,35,1
36.856,42,1
30.888,38,0
29.663,28,0
46.73,38,1
15.827,38,0
32.327,44,0
46.021,35,1
54.402,36,1
34.214,27,1
42.291,33,0
42.369,28,1
59.55,34,0
58.445,31,1
34.277,29,1
38.351,35,1
38.893,31,0
23.077,41,0
42.693,46,1
74.704,36,1
35.361,36,0
24.494,25,0
26.051,42,1
42.601,32,0
61.71,37,1
54.012,34,1
47.339,37,0
39.9,35,0
27.018,36,0
27.77,30,1
46.634,36,1
44.475,28,0
25.008,34,0
47.509,36,1
43.884,34,0
37.716,37,0
52.944,39,1
56.224,27,1
57.073,28,1
47.697,32,0
44.107,37,1
42.171,37,1
42.879,33,1
42.644,38,1
56.37,45,0
24.584,30,0
21.807,31,0
27.535,26,0
41.572,36,0
33.39,39,1
34.852,33,0
35.98,40,1
42.433,34,1
51.776,36,1
51.163,40,1
42.39,38,0
59.833,37,0
51.407,42,0
29.966,30,1
9.4814,33,1
41.143,36,1
39.434,33,1
43.742,32,0
26.042,39,1
55.71,32,0
27.422,37,0
41.899,34,1
34.806,33,1
34.085,37,1
58.585,36,1
44.816,25,0
47.334,33,0
40.636,30,0
43.69,36,0
32.242,31,0
42.679,35,1
64.38,41,0
59.885,44,1
43.67,39,0
52.616,27,1
42.255,42,0
47.876,40,0
45.215,36,0
48.121,47,1
52.062,33,0
44.635,44,1
43.535,29,0
47.143,33,0
52.154,29,1
38.686,38,1
54.261,37,0
34.971,32,0
64.879,28,1
30.912,22,1
32.305,30,1
50.684,28,1
51.062,38,0
32.872,40,1
58.446,25,0
40.377,26,0
59.618,33,1
42.693,40,0
56.148,41,1
39.482,42,1
31.862,33,1
48.513,32,1
40.945,30,1
48.61,38,1
24.296,39,1
19.598,27,0
40.887,34,1
35.725,32,0
28.969,38,1
37.071,41,1
54.939,41,0
38.115,37,0
41.971,33,0
42.013,33,1
28.947,29,0
29.406,41,1
26.764,31,0
35.423,25,0
46.925,31,0
48.415,42,0
54.917,36,1
58.228,33,1
32.097,36,1
42.343,37,1
35.454,37,0
44.923,34,0
56.401,46,1
24.584,40,0
43.06,23,1
56.659,30,1
61.119,35,1
41.376,37,1
62.668,34,0
50.711,35,0
40.96,33,1
52.541,28,0
47.591,46,0
30,34,1
42.59,47,0
46.31,31,0
39.975,34,1
38.698,28,0
53.011,31,1
36.338,40,1
31.025,39,1
44.956,31,1
52.277,36,0
42.404,33,0
37.603,39,1
49.321,31,0
45.924,43,0
25.746,27,0
53.482,36,1
25.774,27,0
30.418,31,1
39.99,30,1
25.662,43,1
50.809,34,1
37.764,37,1
66.84,28,1
28.783,30,0
45.491,37,1
39.121,34,0
42.458,38,0
39.044,41,1
15.204,30,1
37.613,30,1
23.48,37,1
42.795,34,0
45.673,35,1
27.288,31,1
63.846,30,0
40.878,37,1
38.984,43,1
